Timestamp,I have read the above and voluntarily agree to participate in this survey.  ,Age,Gender,Marital Status ,Higher Education Level ,Current Sector,Job Title / Position (*Senior Officer) ,Years of Work Experience ,Employment Type ,Weekly Working Hours ,Daily Communication (office to Home) Time,I have the freedom to decide how I complete my tasks. ,My workload often leaves me with little free time or energy. ,My supervisor encourages me to share new ideas. ,My organization values creativity and innovation. ,I feel psychologically safe to express new or different opinions at work. ,My job provides opportunities to learn new skills. ,I receive fair recognition for innovative work. ,My job allows flexibility to balance personal and professional life. ,I feel overburdened with repetitive tasks that reduce creativity. ,I believe my work environment supports experimentation and risk-taking. ,My current job helps me build skills useful for future independence. ,I am gaining valuable professional networks through my job. ,My job provides financial stability. ,I can save money regularly from my salary. ,I feel financially secure enough to take career risks. ,I believe my job is preparing me for greater responsibilities. ,I believe abilities can be developed through dedication and effort (growth mindset). ,I am willing to take risks to achieve greater independence. ,I often think about starting something of my own (business/project). ,I prefer stability and security over independence and risk. ,I feel motivated to innovate despite work constraints. ,I regularly suggest new ideas at my workplace. ,My job encourages entrepreneurship (innovation inside the company). ,I am involved in personal side-projects outside my job. ,I dedicate weekly time to creative or entrepreneurial work beyond my job. ,I have plans to start my own venture in the future. ,"I have already taken steps towards independence (registered business, freelancing, partnerships, etc.). ",My job hinders me from working on personal projects. ,"Without this job, I would pursue more innovative activities. ","My job has taught me how to manage projects, teams, or resources. ",I believe my job is a stepping stone toward something bigger in life. ,Barriers: (Check all that apply) ,Enablers: (Check all that apply) ,"In your own words, how has your job influenced your ability to innovate or pursue independence? ",What changes in your job/organization would help you be more creative or independent? ,Do you view your job as a constraint or a stepping stone? Why? ,Age,Age
12/16/2025 22:47:21,,,Male,Single,Bachelor’s,Other,Writer,3–5,Permanent,41–50,"30–60 mins,",2,4,2,4,3,4,3,4,3,4,2,1,2,5,4,4,3,3,3,1,3,1,3,4,4,4,3,2,2,4,5,"Lack of time, Lack of financial security, Family responsibilities","Networks and contacts, Motivation/passion",Absolutely independence ,Most creative ,Stepping stone,31–35,
12/16/2025 22:48:40,,,Male,Married,SSC or Less,Healthcare,Security,3–5,Contract,30–40,1–2 hours,2,3,3,2,4,3,2,1,2,3,3,4,4,4,2,1,2,3,3,3,5,2,3,4,4,2,2,4,5,5,4,"Lack of time, Lack of financial security, Fear of risk/failure, Unsupportive organization",Supportive boss/organization,,,,18-25,
12/16/2025 22:51:35,,,Female,Single,Master’s,Private,Writer ,3–5,Permanent,41–50,"30–60 mins,",1,2,4,2,4,4,1,2,4,3,4,4,3,2,5,3,4,2,5,2,2,1,3,4,2,3,3,3,5,1,2,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization",Supportive boss/organization,Innovative ,Creative ,constraint ,36–40,
12/16/2025 22:57:28,,,Male,Single,HSC,Education,Teacher,6–10,Permanent,30–40,"30–60 mins,",1,5,3,3,2,5,4,3,3,5,3,3,4,4,2,2,2,2,1,4,4,3,3,4,2,5,3,3,3,2,3,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,31–35,
12/16/2025 22:58:52,,,Female,Widowed,Bachelor’s,Public,Nurse ,3–5,Contract,30–40,"30–60 mins,",3,2,3,1,3,4,2,4,5,4,2,2,3,3,3,5,2,3,1,3,4,2,3,3,3,3,4,1,4,5,3,"Lack of time, Fear of risk/failure","Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,31–35,
12/16/2025 23:00:23,,,Female,Divorced,HSC,Garments,Worker,0–2,Contract,Less than 30,"30–60 mins,",2,4,5,4,2,3,3,3,3,4,1,1,4,2,3,4,3,4,4,3,4,4,3,5,3,3,4,4,5,4,5,"Lack of time, Family responsibilities, Fear of risk/failure, Unsupportive organization","Supportive boss/organization, Financial savings, Motivation/passion",,,,31–35,
12/16/2025 23:02:03,,,Male,Single,SSC or Less,Garments,Worker,0–2,Permanent,30–40,1–2 hours,2,3,3,3,2,4,3,5,5,3,2,4,5,3,4,3,2,3,5,3,4,2,4,4,2,5,2,1,3,4,3,"Lack of time, Family responsibilities","Supportive boss/organization, Financial savings, Access to resources (labs, tools, internet, etc.), Motivation/passion",Independence ,Creative ,Constraint ,18-25,
12/16/2025 23:04:16,,,Female,Divorced,Bachelor’s,Public,Assistant teacher,6–10,Permanent,30–40,"30–60 mins,",2,2,2,4,2,2,3,3,4,2,2,2,5,2,1,1,4,2,3,4,4,1,3,4,4,5,4,3,4,2,4,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,41–50,
12/16/2025 23:06:01,,,Male,Married,Bachelor’s,Public,Teacher,6–10,Permanent,30–40,1–2 hours,1,3,4,4,3,3,4,1,4,5,5,1,1,2,3,5,3,3,2,3,4,3,4,5,1,1,4,2,4,2,4,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/17/2025 0:36:53,,,Male,Single,HSC,Private,Office boy,0–2,Part-time,30–40,1–2 hours,3,1,2,4,4,3,5,5,5,5,3,4,2,4,5,3,3,4,4,3,5,4,3,5,3,3,3,5,5,4,4,"Lack of financial security, Fear of risk/failure, Unsupportive organization","Financial savings, Networks and contacts, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 0:38:08,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,3,3,3,2,2,3,5,4,2,3,5,5,2,4,4,2,4,2,1,1,3,3,4,4,3,2,1,4,4,4,"Lack of financial security, Fear of risk/failure, Unsupportive organization","Financial savings, Skills and knowledge from current job",Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 0:39:23,,,Male,Married,Master’s,Private,Banker,6–10,Permanent,30–40,1–2 hours,4,4,4,4,4,4,4,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,4,5,3,5,5,"Lack of financial security, Unsupportive organization","Skills and knowledge from current job, Networks and contacts, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 0:40:33,,,Male,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,1–2 hours,3,4,4,5,5,5,4,5,4,5,3,3,3,5,4,5,5,4,5,4,5,4,4,5,5,4,4,5,4,5,4,"Lack of time, Family responsibilities, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 0:41:56,,,Male,Married,Master’s,Education,Teacher ,11–15,Permanent,41–50,Less than 30 mins,5,5,4,5,4,5,4,4,5,4,3,5,4,5,4,4,5,4,5,4,5,4,4,5,5,4,5,4,5,4,5,Family responsibilities,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 0:43:19,,,Female,Married,Master’s,Education,Teacher ,16+,Permanent,30–40,"30–60 mins,",3,4,3,4,4,4,4,3,4,3,5,4,5,5,4,3,3,4,5,4,5,5,4,5,5,4,4,5,4,4,5,"Lack of financial security, Family responsibilities, Unsupportive organization","Supportive boss/organization, Financial savings, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,51+,
12/17/2025 0:44:40,,,Male,Married,Master’s,Education,Teacher ,0–2,Permanent,41–50,1–2 hours,3,2,2,4,4,4,5,3,4,5,2,3,3,4,4,5,2,2,4,5,4,2,2,3,5,4,5,5,4,5,5,"Lack of financial security, Unsupportive organization","Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 0:45:48,,,Male,Married,Master’s,Education,Teacher,3–5,Permanent,41–50,1–2 hours,4,4,5,5,4,5,4,5,4,5,4,4,4,4,4,5,4,4,5,5,5,4,4,5,4,5,4,4,3,4,5,Family responsibilities,Supportive boss/organization,Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 0:46:56,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,1–2 hours,3,4,5,5,4,5,4,5,4,5,4,4,5,5,4,5,3,4,4,5,5,5,4,5,4,5,5,5,5,5,5,Family responsibilities,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 0:47:55,,,Male,Married,Bachelor’s,Private,Banker,6–10,Permanent,30–40,"30–60 mins,",4,4,4,4,4,5,5,5,5,5,4,5,4,4,5,4,3,5,4,5,4,3,3,4,5,4,5,4,4,5,4,Family responsibilities,Networks and contacts,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 0:49:10,,,Male,Married,Master’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,5,4,4,5,5,4,5,4,5,3,4,5,4,5,5,4,4,5,4,5,4,4,5,4,4,5,5,4,5,5,Lack of financial security,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 0:50:11,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,5,4,4,4,4,5,4,5,4,5,4,Lack of financial security,Supportive boss/organization,Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 0:54:43,,,Male,Married,Master’s,Private,Banker,11–15,Permanent,30–40,More than 2 hours,3,5,5,4,5,5,5,5,5,5,4,4,5,5,4,5,4,5,4,5,5,4,4,4,5,4,5,4,5,4,5,Lack of financial security,Skills and knowledge from current job,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 0:56:04,,,Female,Married,Master’s,Education,Teacher ,11–15,Permanent,30–40,1–2 hours,4,4,5,5,5,4,5,5,4,5,4,4,5,4,5,5,4,4,5,4,5,5,5,5,4,4,5,4,5,5,4,Fear of risk/failure,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 0:57:10,,,Female,Married,Master’s,Public,Banker,11–15,Permanent,30–40,"30–60 mins,",3,4,5,4,4,5,4,5,4,5,4,5,4,4,4,2,4,4,4,5,4,4,5,4,5,4,5,4,5,4,5,"Lack of time, Family responsibilities, Unsupportive organization","Financial savings, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 0:58:46,,,Male,Married,Bachelor’s,Private,Banker,6–10,Permanent,30–40,1–2 hours,5,4,5,4,5,5,5,5,4,5,3,5,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,5,4,4,5,"Lack of financial security, Fear of risk/failure, Lack of skills","Financial savings, Networks and contacts, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:00:02,,,Male,Married,HSC,Private,Marketing officer ,6–10,Permanent,Less than 30,"30–60 mins,",4,4,5,4,4,5,4,5,4,5,4,4,4,5,4,5,4,4,4,5,4,4,4,5,5,4,5,4,5,4,5,Family responsibilities,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:01:08,,,Male,Married,Bachelor’s,Private,Banker,6–10,Permanent,Less than 30,"30–60 mins,",4,4,5,4,4,4,5,4,5,1,2,3,5,4,5,5,4,4,4,5,4,4,5,4,5,4,4,4,5,5,4,Lack of financial security,"Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 1:02:22,,,Female,Married,Master’s,Education,Teacher ,11–15,Permanent,Less than 30,"30–60 mins,",3,4,4,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4,3,3,3,4,5,4,5,4,4,5,4,5,4,Fear of risk/failure,Skills and knowledge from current job,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 1:03:28,,,Male,Married,Master’s,Private,Manager,3–5,Permanent,30–40,"30–60 mins,",3,3,4,4,3,4,4,4,5,5,3,4,4,4,5,4,3,3,5,4,4,4,4,4,5,4,4,5,4,4,5,Family responsibilities,Skills and knowledge from current job,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 1:04:54,,,Female,Married,Master’s,Education,Teacher ,11–15,Permanent,Less than 30,"30–60 mins,",4,3,4,5,4,4,5,4,5,5,3,4,4,4,5,5,5,4,5,5,5,5,4,3,5,4,4,4,4,5,4,Lack of financial security,Skills and knowledge from current job,Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 1:07:51,,,Male,Single,Bachelor’s,Private,Banker,3–5,Permanent,30–40,1–2 hours,4,4,4,5,5,4,5,4,4,1,3,4,4,4,5,4,4,4,4,4,4,5,4,5,4,5,4,5,4,5,5,Unsupportive organization,Supportive boss/organization,Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 1:09:00,,,Female,Married,Bachelor’s,Private,Banker,0–2,Permanent,Less than 30,"30–60 mins,",3,3,5,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,5,4,5,Family responsibilities,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 1:10:09,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,4,4,5,4,4,5,4,4,5,3,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,"Lack of financial security, Fear of risk/failure","Financial savings, Skills and knowledge from current job",Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 1:11:24,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,4,4,5,4,4,3,4,5,1,4,4,4,5,4,5,4,4,4,5,4,3,4,4,5,4,5,4,5,4,5,Fear of risk/failure,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 1:13:47,,,Male,Married,Bachelor’s,Private,Banker,6–10,Permanent,41–50,"30–60 mins,",3,4,4,4,4,4,5,4,4,5,4,4,4,4,5,1,3,4,4,4,5,4,4,4,5,5,4,4,3,4,4,Family responsibilities,Skills and knowledge from current job,Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:16:10,,,Male,Married,HSC,Private,Marketing officer,0–2,Permanent,30–40,"30–60 mins,",3,3,4,4,4,4,4,5,4,5,4,5,4,5,5,4,4,5,5,4,5,4,4,4,5,4,4,5,4,4,5,Lack of financial security,"Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 1:17:21,,,Male,Married,Bachelor’s,Private,Banker,6–10,Permanent,30–40,"30–60 mins,",2,4,4,5,3,4,5,4,5,4,4,4,4,5,4,5,3,4,4,5,4,4,4,4,5,4,4,5,4,5,4,"Lack of financial security, Fear of risk/failure","Financial savings, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:18:44,,,Female,Married,Master’s,Private,Banker,6–10,Permanent,30–40,Less than 30 mins,3,4,4,5,4,4,4,4,4,5,3,5,4,5,4,5,3,4,4,5,4,4,5,4,4,4,5,4,5,4,5,Lack of financial security,"Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:19:50,,,Male,Married,Master’s,Private,Banker,6–10,Permanent,Less than 30,Less than 30 mins,5,4,5,5,4,4,4,4,4,4,4,4,5,4,5,5,4,5,4,5,4,4,5,4,5,4,4,5,4,4,5,Family responsibilities,Supportive boss/organization,Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 1:21:17,,,Male,Married,Master’s,Private,Officer,11–15,Permanent,30–40,"30–60 mins,",3,4,4,5,4,5,4,4,4,5,4,4,3,4,4,5,4,5,4,5,5,5,4,4,5,3,4,4,5,4,4,Fear of risk/failure,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 11:03:35,,,Male,Single,SSC or Less,Private,Banker,0–2,Permanent,30–40,"30–60 mins,",4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,5,5,4,5,"Family responsibilities, Fear of risk/failure","Financial savings, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 11:04:38,,,Male,Married,Master’s,Private,Banker,3–5,Permanent,30–40,1–2 hours,4,5,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,Family responsibilities,Financial savings,Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 11:05:35,,,Male,Married,Master’s,Private,Banker,6–10,Permanent,30–40,1–2 hours,4,5,4,5,4,5,4,5,5,1,4,4,4,4,4,5,5,4,5,4,5,3,5,4,5,4,5,4,4,5,4,"Lack of financial security, Unsupportive organization","Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 11:06:45,,,Male,Married,Master’s,Private,Bank manager,6–10,Permanent,41–50,"30–60 mins,",3,4,4,4,5,4,5,4,4,5,4,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,4,4,5,4,5,"Lack of time, Fear of risk/failure","Financial savings, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 11:07:47,,,Male,Married,Master’s,Education,Teacher,11–15,Permanent,30–40,1–2 hours,3,4,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,3,4,3,5,4,5,4,5,4,5,"Lack of financial security, Unsupportive organization","Financial savings, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 11:08:51,,,Male,Married,Bachelor’s,Private,Banker,16+,Permanent,30–40,1–2 hours,4,4,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,5,4,Lack of time,Networks and contacts,Stress blocks.,Need chances.,Mostly stepping.,51+,
12/17/2025 11:10:05,,,Male,Married,Bachelor’s,Private,Banker,0–2,Permanent,30–40,1–2 hours,4,4,4,5,4,5,4,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,"Lack of financial security, Lack of skills","Financial savings, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 11:11:09,,,Female,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,Less than 30 mins,4,5,4,5,5,4,4,5,4,5,4,5,4,5,4,5,5,4,4,5,4,4,5,5,4,4,5,4,5,4,5,"Lack of financial security, Lack of skills","Financial savings, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 11:12:08,,,Female,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,1–2 hours,4,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,4,5,4,5,"Family responsibilities, Unsupportive organization","Financial savings, Networks and contacts, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 11:13:29,,,Female,Married,Master’s,Education,Teacher,6–10,Permanent,30–40,"30–60 mins,",3,5,4,4,5,4,4,4,4,5,3,4,4,5,4,5,4,4,4,5,4,5,5,4,4,5,4,5,4,5,4,"Lack of financial security, Fear of risk/failure","Supportive boss/organization, Networks and contacts, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 11:14:53,,,Male,Married,Master’s,Private,Banker,11–15,Permanent,30–40,"30–60 mins,",1,2,2,2,4,4,4,4,5,4,3,4,4,5,4,5,2,4,4,5,4,3,3,3,5,4,4,5,4,5,4,"Lack of financial security, Family responsibilities, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 11:16:18,,,Male,Married,Master’s,Garments,Quality Manager ,16+,Permanent,Less than 30,"30–60 mins,",1,1,3,3,5,4,4,4,4,5,3,4,4,4,5,4,3,5,4,5,4,3,5,5,5,4,5,4,5,4,4,"Lack of time, Family responsibilities, Fear of risk/failure","Financial savings, Skills and knowledge from current job, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,51+,
12/17/2025 11:17:25,,,Male,Single,HSC,Private,Marketing officer,0–2,Part-time,30–40,"30–60 mins,",1,5,4,5,4,4,5,4,5,4,1,5,4,5,4,5,1,2,4,5,1,2,4,4,4,5,4,5,4,4,5,"Lack of time, Family responsibilities, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,18-25,
12/17/2025 11:18:37,,,Male,Married,Master’s,Private,Banker,3–5,Permanent,30–40,1–2 hours,2,5,4,4,5,5,5,4,5,4,2,3,2,4,3,4,5,4,4,4,5,4,4,5,4,5,4,3,4,3,3,"Lack of time, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,26–30,
12/17/2025 11:19:40,,,Male,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,2,4,4,4,5,4,4,5,4,2,4,3,4,4,4,2,5,3,4,4,5,4,4,5,5,4,5,4,1,5,"Lack of time, Unsupportive organization","Financial savings, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 11:20:46,,,Male,Married,Master’s,Private,Banker,6–10,Permanent,41–50,1–2 hours,1,5,3,4,2,4,2,3,5,3,3,5,4,5,4,5,2,3,3,5,4,4,3,5,4,5,4,5,4,4,5,"Lack of financial security, Fear of risk/failure","Supportive boss/organization, Networks and contacts",Stress blocks.,Need chances.,Mostly stepping.,36–40,
12/17/2025 11:21:48,,,Male,Married,Master’s,Education,Teacher ,11–15,Permanent,30–40,"30–60 mins,",4,5,4,4,4,4,4,4,5,5,5,4,5,4,5,4,3,5,4,4,5,5,4,5,4,5,4,5,5,5,4,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Skills and knowledge from current job, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 11:22:54,,,Male,Married,Bachelor’s,Private,Banker,11–15,Permanent,30–40,"30–60 mins,",4,5,4,5,5,5,4,4,5,4,3,5,4,4,5,4,5,4,5,4,5,5,4,4,5,4,5,4,4,5,4,"Lack of financial security, Unsupportive organization","Financial savings, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,51+,
12/17/2025 11:24:26,,,Male,Married,Master’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",4,4,5,5,4,5,5,4,5,5,3,4,4,4,4,5,4,5,4,5,4,4,4,4,4,4,5,5,4,5,4,"Lack of time, Family responsibilities, Unsupportive organization","Financial savings, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Stress blocks.,Need chances.,Mostly stepping.,31–35,
12/17/2025 11:25:31,,,Male,Married,Master’s,Education,Teacher ,11–15,Permanent,41–50,"30–60 mins,",4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,1,3,5,4,4,5,4,5,5,4,5,4,5,4,4,"Lack of financial security, Lack of skills","Skills and knowledge from current job, Motivation/passion",Stress blocks.,Need chances.,Mostly stepping.,41–50,
12/17/2025 11:27:56,,,Male,Single,SSC or Less,Garments,Worker ,0–2,Permanent,Less than 30,1–2 hours,1,2,3,5,2,2,2,3,4,2,1,3,5,1,4,2,2,4,4,4,3,2,2,3,5,3,3,4,4,3,5,"Lack of time, Family responsibilities","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",,,,36–40,
12/17/2025 11:29:35,,,Male,Married,Bachelor’s,Private,Senior officer,6–10,Permanent,Less than 30,"30–60 mins,",2,3,5,1,1,3,4,4,4,5,4,4,4,5,4,4,4,5,5,2,2,4,2,5,4,4,3,4,4,3,3,"Lack of time, Lack of financial security, Fear of risk/failure, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,41–50,
12/17/2025 11:31:04,,,Female,Married,Master’s,Education,Teacher,3–5,Part-time,Less than 30,1–2 hours,1,3,3,4,2,4,1,4,5,4,4,4,4,3,4,4,3,4,4,4,5,2,4,5,4,4,2,3,4,5,2,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Networks and contacts",,,,31–35,
12/17/2025 11:32:21,,,Female,Divorced,Bachelor’s,Private,Sales representative,0–2,Permanent,30–40,Less than 30 mins,2,5,5,4,4,3,3,4,3,5,4,3,4,5,4,4,3,4,4,2,4,4,5,4,4,4,4,4,3,4,5,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization","Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,18-25,
